trip_id;start_time;end_time;headway_secs
8002-10-0;04:00:00;04:59:00;3600
8002-10-0;05:00:00;05:59:00;1800
8002-10-0;06:00:00;06:59:00;1200
8002-10-0;07:00:00;07:59:00;1800
8002-10-0;08:00:00;08:59:00;1200
8002-10-0;09:00:00;09:59:00;3600
8002-10-0;10:00:00;10:59:00;1800
8002-10-0;11:00:00;11:59:00;3600
8002-10-0;12:00:00;12:59:00;1800
8002-10-0;13:00:00;13:59:00;1800
8002-10-0;14:00:00;14:59:00;1800
8002-10-0;15:00:00;15:59:00;1800
8002-10-0;16:00:00;16:59:00;1800
8002-10-0;17:00:00;17:59:00;1800
8002-10-0;18:00:00;18:59:00;3600
8002-10-0;19:00:00;19:59:00;1800
8002-10-0;20:00:00;20:59:00;3600
8002-10-0;21:00:00;21:59:00;3600
8002-10-0;22:00:00;22:59:00;1800
8002-10-0;23:00:00;23:59:00;1800
8002-10-1;00:00:00;00:59:00;1800
8002-10-1;01:00:00;01:59:00;3600
8002-10-1;05:00:00;05:59:00;3600
8002-10-1;06:00:00;06:59:00;1800
8002-10-1;07:00:00;07:59:00;1200
8002-10-1;08:00:00;08:59:00;1800
8002-10-1;09:00:00;09:59:00;3600
8002-10-1;10:00:00;10:59:00;1800
8002-10-1;11:00:00;11:59:00;1800
8002-10-1;12:00:00;12:59:00;3600
8002-10-1;13:00:00;13:59:00;1800
8002-10-1;14:00:00;14:59:00;3600
8002-10-1;15:00:00;15:59:00;1800
8002-10-1;16:00:00;16:59:00;1800
8002-10-1;17:00:00;17:59:00;1800
8002-10-1;18:00:00;18:59:00;1800
8002-10-1;19:00:00;19:59:00;1800
8002-10-1;20:00:00;20:59:00;1800
8002-10-1;21:00:00;21:59:00;3600
8002-10-1;22:00:00;22:59:00;1800
8002-10-1;23:00:00;23:59:00;3600
8003-10-0;00:00:00;00:59:00;3600
8003-10-0;04:00:00;04:59:00;3600
8003-10-0;05:00:00;05:59:00;1800
8003-10-0;06:00:00;06:59:00;1800
8003-10-0;07:00:00;07:59:00;1800
8003-10-0;08:00:00;08:59:00;1800
8003-10-0;09:00:00;09:59:00;1800
8003-10-0;10:00:00;10:59:00;1800
8003-10-0;11:00:00;11:59:00;1800
8003-10-0;12:00:00;12:59:00;1800
8003-10-0;13:00:00;13:59:00;1200
8003-10-0;14:00:00;14:59:00;1200
8003-10-0;15:00:00;15:59:00;1200
8003-10-0;16:00:00;16:59:00;1200
8003-10-0;17:00:00;17:59:00;1200
8003-10-0;18:00:00;18:59:00;1800
8003-10-0;19:00:00;19:59:00;1800
8003-10-0;20:00:00;20:59:00;1800
8003-10-0;21:00:00;21:59:00;1800
8003-10-0;22:00:00;22:59:00;1800
8003-10-0;23:00:00;23:59:00;1800
8003-10-1;00:00:00;00:59:00;1800
8003-10-1;01:00:00;01:59:00;3600
8003-10-1;04:00:00;04:59:00;3600
8003-10-1;05:00:00;05:59:00;3600
8003-10-1;06:00:00;06:59:00;1800
8003-10-1;07:00:00;07:59:00;1800
8003-10-1;08:00:00;08:59:00;1800
8003-10-1;09:00:00;09:59:00;1800
8003-10-1;10:00:00;10:59:00;1800
8003-10-1;11:00:00;11:59:00;1800
8003-10-1;12:00:00;12:59:00;1800
8003-10-1;13:00:00;13:59:00;1800
8003-10-1;14:00:00;14:59:00;1200
8003-10-1;15:00:00;15:59:00;1200
8003-10-1;16:00:00;16:59:00;1200
8003-10-1;17:00:00;17:59:00;1200
8003-10-1;18:00:00;18:59:00;1200
8003-10-1;19:00:00;19:59:00;1800
8003-10-1;20:00:00;20:59:00;1800
8003-10-1;21:00:00;21:59:00;1800
8003-10-1;22:00:00;22:59:00;1800
8003-10-1;23:00:00;23:59:00;1800
8004-10-0;00:00:00;00:59:00;3600
8004-10-0;04:00:00;04:59:00;1800
8004-10-0;05:00:00;05:59:00;900
8004-10-0;06:00:00;06:59:00;900
8004-10-0;07:00:00;07:59:00;900
8004-10-0;08:00:00;08:59:00;1800
8004-10-0;09:00:00;09:59:00;1800
8004-10-0;10:00:00;10:59:00;1800
8004-10-0;11:00:00;11:59:00;1200
8004-10-0;12:00:00;12:59:00;1200
8004-10-0;13:00:00;13:59:00;1200
8004-10-0;14:00:00;14:59:00;1200
8004-10-0;15:00:00;15:59:00;1200
8004-10-0;16:00:00;16:59:00;1200
8004-10-0;17:00:00;17:59:00;1800
8004-10-0;18:00:00;18:59:00;1800
8004-10-0;19:00:00;19:59:00;1800
8004-10-0;20:00:00;20:59:00;1800
8004-10-0;21:00:00;21:59:00;1200
8004-10-0;22:00:00;22:59:00;1800
8004-10-0;23:00:00;23:59:00;1800
8004-10-1;00:00:00;00:59:00;1800
8004-10-1;01:00:00;01:59:00;3600
8004-10-1;05:00:00;05:59:00;1800
8004-10-1;06:00:00;06:59:00;1200
8004-10-1;07:00:00;07:59:00;900
8004-10-1;08:00:00;08:59:00;1200
8004-10-1;09:00:00;09:59:00;1200
8004-10-1;10:00:00;10:59:00;1800
8004-10-1;11:00:00;11:59:00;1800
8004-10-1;12:00:00;12:59:00;1800
8004-10-1;13:00:00;13:59:00;1200
8004-10-1;14:00:00;14:59:00;1200
8004-10-1;15:00:00;15:59:00;1200
8004-10-1;16:00:00;16:59:00;1200
8004-10-1;17:00:00;17:59:00;1200
8004-10-1;18:00:00;18:59:00;1200
8004-10-1;19:00:00;19:59:00;1800
8004-10-1;20:00:00;20:59:00;1800
8004-10-1;21:00:00;21:59:00;1200
8004-10-1;22:00:00;22:59:00;1800
8004-10-1;23:00:00;23:59:00;1800
8006-10-0;04:00:00;04:59:00;1800
8006-10-0;05:00:00;05:59:00;1200
8006-10-0;06:00:00;06:59:00;1200
8006-10-0;07:00:00;07:59:00;1800
8006-10-0;08:00:00;08:59:00;1200
8006-10-0;09:00:00;09:59:00;1800
8006-10-0;10:00:00;10:59:00;1800
8006-10-0;11:00:00;11:59:00;1800
8006-10-0;12:00:00;12:59:00;1200
8006-10-0;13:00:00;13:59:00;1200
8006-10-0;14:00:00;14:59:00;1200
8006-10-0;15:00:00;15:59:00;1200
8006-10-0;16:00:00;16:59:00;1800
8006-10-0;17:00:00;17:59:00;1200
8006-10-0;18:00:00;18:59:00;1800
8006-10-0;19:00:00;19:59:00;1800
8006-10-0;20:00:00;20:59:00;3600
8006-10-0;21:00:00;21:59:00;1800
8006-10-0;22:00:00;22:59:00;1800
8006-10-0;23:00:00;23:59:00;1800
8006-10-1;04:00:00;04:59:00;3600
8006-10-1;05:00:00;05:59:00;1200
8006-10-1;06:00:00;06:59:00;1800
8006-10-1;07:00:00;07:59:00;1200
8006-10-1;08:00:00;08:59:00;1200
8006-10-1;09:00:00;09:59:00;1800
8006-10-1;10:00:00;10:59:00;1800
8006-10-1;11:00:00;11:59:00;1800
8006-10-1;12:00:00;12:59:00;1800
8006-10-1;13:00:00;13:59:00;1200
8006-10-1;14:00:00;14:59:00;1200
8006-10-1;15:00:00;15:59:00;1200
8006-10-1;16:00:00;16:59:00;1200
8006-10-1;17:00:00;17:59:00;1200
8006-10-1;18:00:00;18:59:00;1800
8006-10-1;19:00:00;19:59:00;1800
8006-10-1;20:00:00;20:59:00;1800
8006-10-1;21:00:00;21:59:00;1800
8006-10-1;22:00:00;22:59:00;1800
8006-10-1;23:00:00;23:59:00;1800
8007-10-0;00:00:00;00:59:00;3600
8007-10-0;04:00:00;04:59:00;1800
8007-10-0;05:00:00;05:59:00;1200
8007-10-0;06:00:00;06:59:00;1200
8007-10-0;07:00:00;07:59:00;1800
8007-10-0;08:00:00;08:59:00;1200
8007-10-0;09:00:00;09:59:00;1800
8007-10-0;10:00:00;10:59:00;3600
8007-10-0;11:00:00;11:59:00;1800
8007-10-0;12:00:00;12:59:00;3600
8007-10-0;13:00:00;13:59:00;1200
8007-10-0;14:00:00;14:59:00;1800
8007-10-0;15:00:00;15:59:00;1200
8007-10-0;16:00:00;16:59:00;1800
8007-10-0;17:00:00;17:59:00;1800
8007-10-0;18:00:00;18:59:00;1800
8007-10-0;19:00:00;19:59:00;1800
8007-10-0;20:00:00;20:59:00;1800
8007-10-0;21:00:00;21:59:00;3600
8007-10-0;22:00:00;22:59:00;1200
8007-10-0;23:00:00;23:59:00;1800
8007-10-1;00:00:00;00:59:00;1800
8007-10-1;01:00:00;01:59:00;3600
8007-10-1;04:00:00;04:59:00;3600
8007-10-1;05:00:00;05:59:00;1200
8007-10-1;06:00:00;06:59:00;1800
8007-10-1;07:00:00;07:59:00;1200
8007-10-1;08:00:00;08:59:00;1800
8007-10-1;09:00:00;09:59:00;1200
8007-10-1;10:00:00;10:59:00;3600
8007-10-1;11:00:00;11:59:00;1800
8007-10-1;12:00:00;12:59:00;3600
8007-10-1;13:00:00;13:59:00;1800
8007-10-1;14:00:00;14:59:00;1200
8007-10-1;15:00:00;15:59:00;1800
8007-10-1;16:00:00;16:59:00;1200
8007-10-1;17:00:00;17:59:00;1800
8007-10-1;18:00:00;18:59:00;1800
8007-10-1;19:00:00;19:59:00;1800
8007-10-1;20:00:00;20:59:00;1800
8007-10-1;21:00:00;21:59:00;1800
8007-10-1;22:00:00;22:59:00;1800
8007-10-1;23:00:00;23:59:00;1800
8008-10-0;00:00:00;00:59:00;1200
8008-10-0;04:00:00;04:59:00;1800
8008-10-0;05:00:00;05:59:00;900
8008-10-0;06:00:00;06:59:00;1200
8008-10-0;07:00:00;07:59:00;900
8008-10-0;08:00:00;08:59:00;1200
8008-10-0;09:00:00;09:59:00;1800
8008-10-0;10:00:00;10:59:00;1800
8008-10-0;11:00:00;11:59:00;1800
8008-10-0;12:00:00;12:59:00;1200
8008-10-0;13:00:00;13:59:00;900
8008-10-0;14:00:00;14:59:00;1200
8008-10-0;15:00:00;15:59:00;1200
8008-10-0;16:00:00;16:59:00;1200
8008-10-0;17:00:00;17:59:00;1200
8008-10-0;18:00:00;18:59:00;1200
8008-10-0;19:00:00;19:59:00;1800
8008-10-0;20:00:00;20:59:00;1800
8008-10-0;21:00:00;21:59:00;1800
8008-10-0;22:00:00;22:59:00;1200
8008-10-0;23:00:00;23:59:00;1800
8008-10-1;00:00:00;00:59:00;1800
8008-10-1;01:00:00;01:59:00;1800
8008-10-1;04:00:00;04:59:00;3600
8008-10-1;05:00:00;05:59:00;1800
8008-10-1;06:00:00;06:59:00;900
8008-10-1;07:00:00;07:59:00;1200
8008-10-1;08:00:00;08:59:00;1200
8008-10-1;09:00:00;09:59:00;1200
8008-10-1;10:00:00;10:59:00;1800
8008-10-1;11:00:00;11:59:00;1800
8008-10-1;12:00:00;12:59:00;1200
8008-10-1;13:00:00;13:59:00;1200
8008-10-1;14:00:00;14:59:00;900
8008-10-1;15:00:00;15:59:00;1200
8008-10-1;16:00:00;16:59:00;1200
8008-10-1;17:00:00;17:59:00;1200
8008-10-1;18:00:00;18:59:00;1200
8008-10-1;19:00:00;19:59:00;1800
8008-10-1;20:00:00;20:59:00;1200
8008-10-1;21:00:00;21:59:00;1800
8008-10-1;22:00:00;22:59:00;1800
8008-10-1;23:00:00;23:59:00;1200
8009-10-0;04:00:00;04:59:00;3600
8009-10-0;05:00:00;05:59:00;3600
8009-10-0;06:00:00;06:59:00;3600
8009-10-0;07:00:00;07:59:00;3600
8009-10-0;08:00:00;08:59:00;3600
8009-10-0;09:00:00;09:59:00;3600
8009-10-0;10:00:00;10:59:00;3600
8009-10-0;12:00:00;12:59:00;3600
8009-10-0;13:00:00;13:59:00;1800
8009-10-0;14:00:00;14:59:00;3600
8009-10-0;15:00:00;15:59:00;1800
8009-10-0;16:00:00;16:59:00;3600
8009-10-0;17:00:00;17:59:00;3600
8009-10-0;18:00:00;18:59:00;3600
8009-10-0;19:00:00;19:59:00;3600
8009-10-0;20:00:00;20:59:00;3600
8009-10-0;21:00:00;21:59:00;3600
8009-10-0;23:00:00;23:59:00;1800
8009-10-1;04:00:00;04:59:00;3600
8009-10-1;05:00:00;05:59:00;1800
8009-10-1;06:00:00;06:59:00;3600
8009-10-1;07:00:00;07:59:00;3600
8009-10-1;08:00:00;08:59:00;3600
8009-10-1;09:00:00;09:59:00;3600
8009-10-1;10:00:00;10:59:00;3600
8009-10-1;11:00:00;11:59:00;3600
8009-10-1;12:00:00;12:59:00;3600
8009-10-1;13:00:00;13:59:00;3600
8009-10-1;14:00:00;14:59:00;3600
8009-10-1;15:00:00;15:59:00;1800
8009-10-1;16:00:00;16:59:00;3600
8009-10-1;17:00:00;17:59:00;3600
8009-10-1;18:00:00;18:59:00;3600
8009-10-1;19:00:00;19:59:00;3600
8009-10-1;20:00:00;20:59:00;3600
8009-10-1;21:00:00;21:59:00;3600
8009-10-1;22:00:00;22:59:00;3600
8009-10-1;23:00:00;23:59:00;3600
8009-31-0;04:00:00;04:59:00;1800
8009-31-0;05:00:00;05:59:00;1800
8009-31-0;06:00:00;06:59:00;1800
8009-31-0;07:00:00;07:59:00;3600
8009-31-0;08:00:00;08:59:00;1800
8009-31-0;09:00:00;09:59:00;3600
8009-31-0;10:00:00;10:59:00;1800
8009-31-0;11:00:00;11:59:00;3600
8009-31-0;12:00:00;12:59:00;1800
8009-31-0;13:00:00;13:59:00;1800
8009-31-0;14:00:00;14:59:00;1800
8009-31-0;15:00:00;15:59:00;1800
8009-31-0;16:00:00;16:59:00;1800
8009-31-0;17:00:00;17:59:00;1800
8009-31-0;18:00:00;18:59:00;1800
8009-31-0;19:00:00;19:59:00;3600
8009-31-0;20:00:00;20:59:00;1800
8009-31-0;21:00:00;21:59:00;3600
8009-31-0;22:00:00;22:59:00;1800
8009-31-0;23:00:00;23:59:00;1800
8009-31-1;00:00:00;00:59:00;1800
8009-31-1;05:00:00;05:59:00;3600
8009-31-1;06:00:00;06:59:00;1800
8009-31-1;07:00:00;07:59:00;1800
8009-31-1;08:00:00;08:59:00;1800
8009-31-1;09:00:00;09:59:00;3600
8009-31-1;10:00:00;10:59:00;1800
8009-31-1;11:00:00;11:59:00;3600
8009-31-1;12:00:00;12:59:00;1800
8009-31-1;13:00:00;13:59:00;1800
8009-31-1;14:00:00;14:59:00;1800
8009-31-1;15:00:00;15:59:00;1800
8009-31-1;16:00:00;16:59:00;1800
8009-31-1;17:00:00;17:59:00;1800
8009-31-1;18:00:00;18:59:00;3600
8009-31-1;19:00:00;19:59:00;1800
8009-31-1;20:00:00;20:59:00;1800
8009-31-1;21:00:00;21:59:00;1800
8009-31-1;22:00:00;22:59:00;3600
8009-31-1;23:00:00;23:59:00;1800
8010-10-0;03:00:00;03:59:00;3600
8010-10-0;04:00:00;04:59:00;600
8010-10-0;05:00:00;05:59:00;420
8010-10-0;06:00:00;06:59:00;360
8010-10-0;07:00:00;07:59:00;600
8010-10-0;08:00:00;08:59:00;600
8010-10-0;09:00:00;09:59:00;720
8010-10-0;10:00:00;10:59:00;720
8010-10-0;11:00:00;11:59:00;600
8010-10-0;12:00:00;12:59:00;600
8010-10-0;13:00:00;13:59:00;720
8010-10-0;14:00:00;14:59:00;720
8010-10-0;15:00:00;15:59:00;480
8010-10-0;16:00:00;16:59:00;480
8010-10-0;17:00:00;17:59:00;600
8010-10-0;18:00:00;18:59:00;720
8010-10-0;19:00:00;19:59:00;900
8010-10-0;20:00:00;20:59:00;900
8010-10-0;21:00:00;21:59:00;1800
8010-10-0;22:00:00;22:59:00;1800
8010-10-1;04:00:00;04:59:00;3600
8010-10-1;05:00:00;05:59:00;600
8010-10-1;06:00:00;06:59:00;720
8010-10-1;07:00:00;07:59:00;480
8010-10-1;08:00:00;08:59:00;360
8010-10-1;09:00:00;09:59:00;600
8010-10-1;10:00:00;10:59:00;600
8010-10-1;11:00:00;11:59:00;720
8010-10-1;12:00:00;12:59:00;720
8010-10-1;13:00:00;13:59:00;600
8010-10-1;14:00:00;14:59:00;720
8010-10-1;15:00:00;15:59:00;720
8010-10-1;16:00:00;16:59:00;600
8010-10-1;17:00:00;17:59:00;480
8010-10-1;18:00:00;18:59:00;600
8010-10-1;19:00:00;19:59:00;480
8010-10-1;20:00:00;20:59:00;720
8010-10-1;21:00:00;21:59:00;900
8010-10-1;22:00:00;22:59:00;1800
8010-10-1;23:00:00;23:59:00;1800
8010-21-0;04:00:00;04:59:00;3600
8010-21-0;05:00:00;05:59:00;1800
8010-21-0;06:00:00;06:59:00;1200
8010-21-0;07:00:00;07:59:00;1800
8010-21-0;08:00:00;08:59:00;1800
8010-21-0;09:00:00;09:59:00;1800
8010-21-0;10:00:00;10:59:00;3600
8010-21-0;11:00:00;11:59:00;1800
8010-21-0;12:00:00;12:59:00;3600
8010-21-0;13:00:00;13:59:00;1800
8010-21-0;14:00:00;14:59:00;3600
8010-21-0;15:00:00;15:59:00;1800
8010-21-0;16:00:00;16:59:00;1800
8010-21-0;17:00:00;17:59:00;1200
8010-21-0;18:00:00;18:59:00;1800
8010-21-0;19:00:00;19:59:00;1200
8010-21-0;20:00:00;20:59:00;3600
8010-21-0;21:00:00;21:59:00;1800
8010-21-0;22:00:00;22:59:00;3600
8010-21-0;23:00:00;23:59:00;3600
8012-10-0;01:00:00;01:59:00;3600
8012-10-0;02:00:00;02:59:00;3600
8012-10-0;03:00:00;03:59:00;3600
8012-10-1;01:00:00;01:59:00;3600
8012-10-1;02:00:00;02:59:00;3600
8013-10-0;04:00:00;04:59:00;480
8013-10-0;05:00:00;05:59:00;300
8013-10-0;06:00:00;06:59:00;300
8013-10-0;07:00:00;07:59:00;300
8013-10-0;08:00:00;08:59:00;420
8013-10-0;09:00:00;09:59:00;600
8013-10-0;10:00:00;10:59:00;600
8013-10-0;11:00:00;11:59:00;600
8013-10-0;12:00:00;12:59:00;600
8013-10-0;13:00:00;13:59:00;600
8013-10-0;14:00:00;14:59:00;600
8013-10-0;15:00:00;15:59:00;600
8013-10-0;16:00:00;16:59:00;360
8013-10-0;17:00:00;17:59:00;360
8013-10-0;18:00:00;18:59:00;360
8013-10-0;19:00:00;19:59:00;600
8013-10-0;20:00:00;20:59:00;720
8013-10-0;21:00:00;21:59:00;900
8013-10-0;22:00:00;22:59:00;900
8013-10-0;23:00:00;23:59:00;1200
8013-10-1;00:00:00;00:59:00;3600
8013-10-1;04:00:00;04:59:00;1200
8013-10-1;05:00:00;05:59:00;480
8013-10-1;06:00:00;06:59:00;360
8013-10-1;07:00:00;07:59:00;300
8013-10-1;08:00:00;08:59:00;300
8013-10-1;09:00:00;09:59:00;420
8013-10-1;10:00:00;10:59:00;600
8013-10-1;11:00:00;11:59:00;600
8013-10-1;12:00:00;12:59:00;600
8013-10-1;13:00:00;13:59:00;600
8013-10-1;14:00:00;14:59:00;600
8013-10-1;15:00:00;15:59:00;600
8013-10-1;16:00:00;16:59:00;600
8013-10-1;17:00:00;17:59:00;360
8013-10-1;18:00:00;18:59:00;360
8013-10-1;19:00:00;19:59:00;420
8013-10-1;20:00:00;20:59:00;480
8013-10-1;21:00:00;21:59:00;900
8013-10-1;22:00:00;22:59:00;900
8013-10-1;23:00:00;23:59:00;900
8013-41-0;00:00:00;00:59:00;3600
8013-41-0;01:00:00;01:59:00;3600
8013-41-0;03:00:00;03:59:00;3600
8013-41-0;04:00:00;04:59:00;720
8013-41-0;05:00:00;05:59:00;600
8013-41-0;06:00:00;06:59:00;600
8013-41-0;07:00:00;07:59:00;720
8013-41-0;08:00:00;08:59:00;1200
8013-41-0;09:00:00;09:59:00;1200
8013-41-0;10:00:00;10:59:00;1800
8013-41-0;11:00:00;11:59:00;1800
8013-41-0;12:00:00;12:59:00;1200
8013-41-0;13:00:00;13:59:00;1800
8013-41-0;14:00:00;14:59:00;1200
8013-41-0;15:00:00;15:59:00;1800
8013-41-0;16:00:00;16:59:00;900
8013-41-0;17:00:00;17:59:00;600
8013-41-0;18:00:00;18:59:00;600
8013-41-0;19:00:00;19:59:00;900
8013-41-0;20:00:00;20:59:00;1200
8013-41-0;21:00:00;21:59:00;1200
8013-41-0;22:00:00;22:59:00;1800
8013-41-0;23:00:00;23:59:00;1800
8014-10-0;04:00:00;04:59:00;1800
8014-10-0;05:00:00;05:59:00;720
8014-10-0;06:00:00;06:59:00;420
8014-10-0;07:00:00;07:59:00;600
8014-10-0;08:00:00;08:59:00;720
8014-10-0;09:00:00;09:59:00;900
8014-10-0;10:00:00;10:59:00;900
8014-10-0;11:00:00;11:59:00;900
8014-10-0;12:00:00;12:59:00;900
8014-10-0;13:00:00;13:59:00;900
8014-10-0;14:00:00;14:59:00;900
8014-10-0;15:00:00;15:59:00;720
8014-10-0;16:00:00;16:59:00;480
8014-10-0;17:00:00;17:59:00;480
8014-10-0;18:00:00;18:59:00;600
8014-10-0;19:00:00;19:59:00;900
8014-10-0;20:00:00;20:59:00;1200
8014-10-0;21:00:00;21:59:00;1200
8014-10-0;22:00:00;22:59:00;1800
8014-10-0;23:00:00;23:59:00;1800
8015-10-0;00:00:00;00:59:00;1800
8015-10-0;03:00:00;03:59:00;3600
8015-10-0;04:00:00;04:59:00;1800
8015-10-0;05:00:00;05:59:00;600
8015-10-0;06:00:00;06:59:00;420
8015-10-0;07:00:00;07:59:00;900
8015-10-0;08:00:00;08:59:00;900
8015-10-0;09:00:00;09:59:00;1200
8015-10-0;10:00:00;10:59:00;1200
8015-10-0;11:00:00;11:59:00;1200
8015-10-0;12:00:00;12:59:00;900
8015-10-0;13:00:00;13:59:00;1200
8015-10-0;14:00:00;14:59:00;900
8015-10-0;15:00:00;15:59:00;900
8015-10-0;16:00:00;16:59:00;720
8015-10-0;17:00:00;17:59:00;720
8015-10-0;18:00:00;18:59:00;900
8015-10-0;19:00:00;19:59:00;1200
8015-10-0;20:00:00;20:59:00;1200
8015-10-0;21:00:00;21:59:00;1800
8015-10-0;22:00:00;22:59:00;1800
8015-10-0;23:00:00;23:59:00;1800
8015-10-1;00:00:00;00:59:00;3600
8015-10-1;01:00:00;01:59:00;3600
8015-10-1;02:00:00;02:59:00;3600
8015-10-1;05:00:00;05:59:00;1800
8015-10-1;06:00:00;06:59:00;720
8015-10-1;07:00:00;07:59:00;600
8015-10-1;08:00:00;08:59:00;600
8015-10-1;09:00:00;09:59:00;1200
8015-10-1;10:00:00;10:59:00;1200
8015-10-1;11:00:00;11:59:00;1200
8015-10-1;12:00:00;12:59:00;1200
8015-10-1;13:00:00;13:59:00;900
8015-10-1;14:00:00;14:59:00;900
8015-10-1;15:00:00;15:59:00;1200
8015-10-1;16:00:00;16:59:00;900
8015-10-1;17:00:00;17:59:00;720
8015-10-1;18:00:00;18:59:00;900
8015-10-1;19:00:00;19:59:00;720
8015-10-1;20:00:00;20:59:00;900
8015-10-1;21:00:00;21:59:00;1200
8015-10-1;22:00:00;22:59:00;1200
8015-10-1;23:00:00;23:59:00;1800
8015-21-0;05:00:00;05:59:00;1800
8015-21-0;06:00:00;06:59:00;3600
8015-21-0;07:00:00;07:59:00;1800
8015-21-0;17:00:00;17:59:00;1800
8015-21-0;18:00:00;18:59:00;3600
8015-21-0;19:00:00;19:59:00;3600
8016-10-0;04:00:00;04:59:00;900
8016-10-0;05:00:00;05:59:00;480
8016-10-0;06:00:00;06:59:00;360
8016-10-0;07:00:00;07:59:00;480
8016-10-0;08:00:00;08:59:00;720
8016-10-0;09:00:00;09:59:00;720
8016-10-0;10:00:00;10:59:00;900
8016-10-0;11:00:00;11:59:00;720
8016-10-0;12:00:00;12:59:00;600
8016-10-0;13:00:00;13:59:00;720
8016-10-0;14:00:00;14:59:00;720
8016-10-0;15:00:00;15:59:00;600
8016-10-0;16:00:00;16:59:00;420
8016-10-0;17:00:00;17:59:00;480
8016-10-0;18:00:00;18:59:00;480
8016-10-0;19:00:00;19:59:00;720
8016-10-0;20:00:00;20:59:00;900
8016-10-0;21:00:00;21:59:00;1200
8016-10-0;22:00:00;22:59:00;1200
8016-10-0;23:00:00;23:59:00;1800
8016-10-1;00:00:00;00:59:00;3600
8016-10-1;04:00:00;04:59:00;3600
8016-10-1;05:00:00;05:59:00;600
8016-10-1;06:00:00;06:59:00;600
8016-10-1;07:00:00;07:59:00;360
8016-10-1;08:00:00;08:59:00;480
8016-10-1;09:00:00;09:59:00;600
8016-10-1;10:00:00;10:59:00;720
8016-10-1;11:00:00;11:59:00;900
8016-10-1;12:00:00;12:59:00;720
8016-10-1;13:00:00;13:59:00;600
8016-10-1;14:00:00;14:59:00;720
8016-10-1;15:00:00;15:59:00;600
8016-10-1;16:00:00;16:59:00;600
8016-10-1;17:00:00;17:59:00;480
8016-10-1;18:00:00;18:59:00;600
8016-10-1;19:00:00;19:59:00;480
8016-10-1;20:00:00;20:59:00;600
8016-10-1;21:00:00;21:59:00;900
8016-10-1;22:00:00;22:59:00;1200
8016-10-1;23:00:00;23:59:00;1800
8017-10-0;00:00:00;00:59:00;3600
8017-10-0;04:00:00;04:59:00;900
8017-10-0;05:00:00;05:59:00;600
8017-10-0;06:00:00;06:59:00;480
8017-10-0;07:00:00;07:59:00;600
8017-10-0;08:00:00;08:59:00;900
8017-10-0;09:00:00;09:59:00;900
8017-10-0;10:00:00;10:59:00;1200
8017-10-0;11:00:00;11:59:00;720
8017-10-0;12:00:00;12:59:00;900
8017-10-0;13:00:00;13:59:00;1200
8017-10-0;14:00:00;14:59:00;1200
8017-10-0;15:00:00;15:59:00;900
8017-10-0;16:00:00;16:59:00;900
8017-10-0;17:00:00;17:59:00;600
8017-10-0;18:00:00;18:59:00;600
8017-10-0;19:00:00;19:59:00;720
8017-10-0;20:00:00;20:59:00;900
8017-10-0;21:00:00;21:59:00;1200
8017-10-0;22:00:00;22:59:00;1200
8017-10-0;23:00:00;23:59:00;1800
8017-10-1;00:00:00;00:59:00;1800
8017-10-1;04:00:00;04:59:00;1800
8017-10-1;05:00:00;05:59:00;900
8017-10-1;06:00:00;06:59:00;600
8017-10-1;07:00:00;07:59:00;600
8017-10-1;08:00:00;08:59:00;600
8017-10-1;09:00:00;09:59:00;900
8017-10-1;10:00:00;10:59:00;900
8017-10-1;11:00:00;11:59:00;900
8017-10-1;12:00:00;12:59:00;900
8017-10-1;13:00:00;13:59:00;900
8017-10-1;14:00:00;14:59:00;1200
8017-10-1;15:00:00;15:59:00;1200
8017-10-1;16:00:00;16:59:00;900
8017-10-1;17:00:00;17:59:00;900
8017-10-1;18:00:00;18:59:00;600
8017-10-1;19:00:00;19:59:00;600
8017-10-1;20:00:00;20:59:00;720
8017-10-1;21:00:00;21:59:00;900
8017-10-1;22:00:00;22:59:00;1200
8017-10-1;23:00:00;23:59:00;1200
8017-21-0;03:00:00;03:59:00;3600
8017-21-0;04:00:00;04:59:00;1200
8018-10-0;00:00:00;00:59:00;3600
8018-10-0;04:00:00;04:59:00;3600
8018-10-0;05:00:00;05:59:00;1200
8018-10-0;06:00:00;06:59:00;1800
8018-10-0;07:00:00;07:59:00;1200
8018-10-0;08:00:00;08:59:00;1800
8018-10-0;09:00:00;09:59:00;1800
8018-10-0;10:00:00;10:59:00;1800
8018-10-0;11:00:00;11:59:00;1800
8018-10-0;12:00:00;12:59:00;1800
8018-10-0;13:00:00;13:59:00;1800
8018-10-0;14:00:00;14:59:00;1200
8018-10-0;15:00:00;15:59:00;1200
8018-10-0;16:00:00;16:59:00;1200
8018-10-0;17:00:00;17:59:00;1800
8018-10-0;18:00:00;18:59:00;1800
8018-10-0;19:00:00;19:59:00;1800
8018-10-0;20:00:00;20:59:00;1800
8018-10-0;21:00:00;21:59:00;1200
8018-10-0;22:00:00;22:59:00;1800
8018-10-0;23:00:00;23:59:00;3600
8019-10-0;00:00:00;00:59:00;3600
8019-10-0;04:00:00;04:59:00;1800
8019-10-0;05:00:00;05:59:00;1200
8019-10-0;06:00:00;06:59:00;1200
8019-10-0;07:00:00;07:59:00;1800
8019-10-0;08:00:00;08:59:00;1200
8019-10-0;09:00:00;09:59:00;1200
8019-10-0;10:00:00;10:59:00;1200
8019-10-0;11:00:00;11:59:00;1800
